Name,Key,Value
msDNS-NSEC3CurrentSalt,msDNS-NSEC3CurrentSalt,387d9432-a6d1-4474-82cd-0a89aae084ae
msDNS-NSEC3HashAlgorithm,msDNS-NSEC3HashAlgorithm,ff9e5552-7db7-4138-8888-05ce320a0323
msDNS-NSEC3Iterations,msDNS-NSEC3Iterations,80b70aab-8959-4ec0-8e93-126e76df3aca
msDNS-NSEC3OptOut,msDNS-NSEC3OptOut,7bea2088-8ce2-423c-b191-66ec506b1595
msDNS-NSEC3RandomSaltLength,msDNS-NSEC3RandomSaltLength,13361665-916c-4de7-a59d-b1ebbd0de129
msDNS-NSEC3UserSalt,msDNS-NSEC3UserSalt,aff16770-9622-4fbc-a128-3088777605b9
msDNS-ParentHasSecureDelegation,msDNS-ParentHasSecureDelegation,285c6964-c11a-499e-96d8-bf7c75a223c6
msDNS-PropagationTime,msDNS-PropagationTime,ba340d47-2181-4ca0-a2f6-fae4479dab2a
msDNS-RFC5011KeyRollovers,msDNS-RFC5011KeyRollovers,27d93c40-065a-43c0-bdd8-cdf2c7d120aa
msDNS-SecureDelegationPollingPeriod,msDNS-SecureDelegationPollingPeriod,f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9
msDNS-ServerSettings,msDNS-ServerSettings,ef2fc3ed-6e18-415b-99e4-3114a8cb124b
msDNS-SignatureInceptionOffset,msDNS-SignatureInceptionOffset,03d4c32e-e217-4a61-9699-7bbc4729a026
msDNS-SigningKeyDescriptors,msDNS-SigningKeyDescriptors,3443d8cd-e5b6-4f3b-b098-659a0214a079
msDNS-SigningKeys,msDNS-SigningKeys,b7673e6d-cad9-4e9e-b31a-63e8098fdd63
msDNS-SignWithNSEC3,msDNS-SignWithNSEC3,c79f2199-6da1-46ff-923c-1f3f800c721e
msDRM-IdentityCertificate,msDRM-IdentityCertificate,e85e1204-3434-41ad-9b56-e2901228fff0
msDS-AdditionalDnsHostName,msDS-AdditionalDnsHostName,80863791-dbe9-4eb8-837e-7f0ab55d9ac7
msDS-AdditionalSamAccountName,msDS-AdditionalSamAccountName,975571df-a4d5-429a-9f59-cdc6581d91e6
msDS-AllowedDNSSuffixes,msDS-AllowedDNSSuffixes,8469441b-9ac4-4e45-8205-bd219dbf672d
msDS-AllowedToActOnBehalfOfOtherIdentity,msDS-AllowedToActOnBehalfOfOtherIdentity,3f78c3e5-f79a-46bd-a0b8-9d18116ddc79
msDS-AllowedToDelegateTo,msDS-AllowedToDelegateTo,800d94d7-b7a1-42a1-b14d-7cae1423d07f
msDS-AllUsersTrustQuota,msDS-AllUsersTrustQuota,d3aa4a5c-4e03-4810-97aa-2b339e7a434b
msDS-App-Configuration,msDS-App-Configuration,90df3c3e-1854-4455-a5d7-cad40d56657a
msDS-AppData,msDS-AppData,9e67d761-e327-4d55-bc95-682f875e2f8e
msDS-AppliesToResourceTypes,msDS-AppliesToResourceTypes,693f2006-5764-3d4a-8439-58f04aab4b59
msDS-ApproximateLastLogonTimeStamp,msDS-ApproximateLastLogonTimeStamp,a34f983b-84c6-4f0c-9050-a3a14a1d35a4
msDS-Approx-Immed-Subordinates,msDS-Approx-Immed-Subordinates,e185d243-f6ce-4adb-b496-b0c005d7823c
msDS-AssignedAuthNPolicy,msDS-AssignedAuthNPolicy,b87a0ad8-54f7-49c1-84a0-e64d12853588
msDS-AssignedAuthNPolicyBL,msDS-AssignedAuthNPolicyBL,2d131b3c-d39f-4aee-815e-8db4bc1ce7ac
msDS-AssignedAuthNPolicySilo,msDS-AssignedAuthNPolicySilo,b23fc141-0df5-4aea-b33d-6cf493077b3f
msDS-AssignedAuthNPolicySiloBL,msDS-AssignedAuthNPolicySiloBL,33140514-f57a-47d2-8ec4-04c4666600c7
msDS-AuthenticatedAtDC,msDS-AuthenticatedAtDC,3e1ee99c-6604-4489-89d9-84798a89515a
msDS-AuthenticatedToAccountlist,msDS-AuthenticatedToAccountlist,e8b2c971-a6df-47bc-8d6f-62770d527aa5
msDS-AuthNPolicies,msDS-AuthNPolicies,3a9adf5d-7b97-4f7e-abb4-e5b55c1c06b4
msDS-AuthNPolicy,msDS-AuthNPolicy,ab6a1156-4dc7-40f5-9180-8e4ce42fe5cd
msDS-AuthNPolicyEnforced,msDS-AuthNPolicyEnforced,7a560cc2-ec45-44ba-b2d7-21236ad59fd5
msDS-AuthNPolicySilo,msDS-AuthNPolicySilo,f9f0461e-697d-4689-9299-37e61d617b0d
msDS-AuthNPolicySiloEnforced,msDS-AuthNPolicySiloEnforced,f2f51102-6be0-493d-8726-1546cdbc8771
msDS-AuthNPolicySiloMembers,msDS-AuthNPolicySiloMembers,164d1e05-48a6-4886-a8e9-77a2006e3c77
msDS-AuthNPolicySiloMembersBL,msDS-AuthNPolicySiloMembersBL,11fccbc7-fbe4-4951-b4b7-addf6f9efd44
msDS-AuthNPolicySilos,msDS-AuthNPolicySilos,d2b1470a-8f84-491e-a752-b401ee00fe5c
msDS-Auxiliary-Classes,msDS-Auxiliary-Classes,c4af1073-ee50-4be0-b8c0-89a41fe99abe
msDS-AzAdminManager,msDS-AzAdminManager,cfee1051-5f28-4bae-a863-5d0cc18a8ed1
msDS-AzApplication,msDS-AzApplication,ddf8de9b-cba5-4e12-842e-28d8b66f75ec
msDS-AzApplicationData,msDS-AzApplicationData,503fc3e8-1cc6-461a-99a3-9eee04f402a7
msDS-AzApplicationName,msDS-AzApplicationName,db5b0728-6208-4876-83b7-95d3e5695275
msDS-AzApplicationVersion,msDS-AzApplicationVersion,7184a120-3ac4-47ae-848f-fe0ab20784d4
msDS-AzBizRule,msDS-AzBizRule,33d41ea8-c0c9-4c92-9494-f104878413fd
msDS-AzBizRuleLanguage,msDS-AzBizRuleLanguage,52994b56-0e6c-4e07-aa5c-ef9d7f5a0e25
msDS-AzClassId,msDS-AzClassId,013a7277-5c2d-49ef-a7de-b765b36a3f6f
msDS-AzDomainTimeout,msDS-AzDomainTimeout,6448f56a-ca70-4e2e-b0af-d20e4ce653d0
msDS-AzGenerateAudits,msDS-AzGenerateAudits,f90abab0-186c-4418-bb85-88447c87222a
msDS-AzGenericData,msDS-AzGenericData,b5f7e349-7a5b-407c-a334-a31c3f538b98
msDS-AzLastImportedBizRulePath,msDS-AzLastImportedBizRulePath,665acb5c-bb92-4dbc-8c59-b3638eab09b3
msDS-AzLDAPQuery,msDS-AzLDAPQuery,5e53368b-fc94-45c8-9d7d-daf31ee7112d
msDS-AzMajorVersion,msDS-AzMajorVersion,cfb9adb7-c4b7-4059-9568-1ed9db6b7248
msDS-AzMinorVersion,msDS-AzMinorVersion,ee85ed93-b209-4788-8165-e702f51bfbf3
msDS-AzObjectGuid,msDS-AzObjectGuid,8491e548-6c38-4365-a732-af041569b02c
msDS-AzOperation,msDS-AzOperation,860abe37-9a9b-4fa4-b3d2-b8ace5df9ec5
msDS-AzOperationID,msDS-AzOperationID,a5f3b553-5d76-4cbe-ba3f-4312152cab18
msDS-AzRole,msDS-AzRole,8213eac9-9d55-44dc-925c-e9a52b927644
msDS-AzScope,msDS-AzScope,4feae054-ce55-47bb-860e-5b12063a51de
msDS-AzScopeName,msDS-AzScopeName,515a6b06-2617-4173-8099-d5605df043c6
msDS-AzScriptEngineCacheMax,msDS-AzScriptEngineCacheMax,2629f66a-1f95-4bf3-a296-8e9d7b9e30c8
msDS-AzScriptTimeout,msDS-AzScriptTimeout,87d0fb41-2c8b-41f6-b972-11fdfd50d6b0
msDS-AzTask,msDS-AzTask,1ed3a473-9b1b-418a-bfa0-3a37b95a5306
msDS-AzTaskIsRoleDefinition,msDS-AzTaskIsRoleDefinition,7b078544-6c82-4fe9-872f-ff48ad2b2e26
msDS-Behavior-Version,msDS-Behavior-Version,d31a8757-2447-4545-8081-3bb610cacbf2
msDS-BridgeHeadServersUsed,msDS-BridgeHeadServersUsed,3ced1465-7b71-2541-8780-1e1ea6243a82
msDS-ByteArray,msDS-ByteArray,f0d8972e-dd5b-40e5-a51d-044c7c17ece7
msDS-Cached-Membership,msDS-Cached-Membership,69cab008-cdd4-4bc9-bab8-0ff37efe1b20
msDS-Cached-Membership-Time-Stamp,msDS-Cached-Membership-Time-Stamp,3566bf1f-beee-4dcb-8abe-ef89fcfec6c1
msDS-ClaimAttributeSource,msDS-ClaimAttributeSource,eebc123e-bae6-4166-9e5b-29884a8b76b0
msDS-ClaimIsSingleValued,msDS-ClaimIsSingleValued,cd789fb9-96b4-4648-8219-ca378161af38
msDS-ClaimIsValueSpaceRestricted,msDS-ClaimIsValueSpaceRestricted,0c2ce4c7-f1c3-4482-8578-c60d4bb74422
msDS-ClaimPossibleValues,msDS-ClaimPossibleValues,2e28edee-ed7c-453f-afe4-93bd86f2174f
msDS-ClaimSharesPossibleValuesWith,msDS-ClaimSharesPossibleValuesWith,52c8d13a-ce0b-4f57-892b-18f5a43a2400
msDS-ClaimSharesPossibleValuesWithBL,msDS-ClaimSharesPossibleValuesWithBL,54d522db-ec95-48f5-9bbd-1880ebbb2180
msDS-ClaimSource,msDS-ClaimSource,fa32f2a6-f28b-47d0-bf91-663e8f910a72
msDS-ClaimSourceType,msDS-ClaimSourceType,92f19c05-8dfa-4222-bbd1-2c4f01487754
msDS-ClaimsTransformationPolicies,msDS-ClaimsTransformationPolicies,c8fca9b1-7d88-bb4f-827a-448927710762
msDS-ClaimsTransformationPolicyType,msDS-ClaimsTransformationPolicyType,2eeb62b3-1373-fe45-8101-387f1676edc7
msDS-ClaimType,msDS-ClaimType,81a3857c-5469-4d8f-aae6-c27699762604
msDS-ClaimTypeAppliesToClass,msDS-ClaimTypeAppliesToClass,6afb0e4c-d876-437c-aeb6-c3e41454c272
msDS-ClaimTypePropertyBase,msDS-ClaimTypePropertyBase,b8442f58-c490-4487-8a9d-d80b883271ad
msDS-ClaimTypes,msDS-ClaimTypes,36093235-c715-4821-ab6a-b56fb2805a58
msDS-ClaimValueType,msDS-ClaimValueType,c66217b9-e48e-47f7-b7d5-6552b8afd619
msDS-CloudAnchor,msDS-CloudAnchor,78565e80-03d4-4fe3-afac-8c3bca2f3653
msDS-cloudExtensionAttribute1,msDS-cloudExtensionAttribute1,9709eaaf-49da-4db2-908a-0446e5eab844
msDS-cloudExtensionAttribute10,msDS-cloudExtensionAttribute10,670afcb3-13bd-47fc-90b3-0a527ed81ab7
msDS-cloudExtensionAttribute11,msDS-cloudExtensionAttribute11,9e9ebbc8-7da5-42a6-8925-244e12a56e24
msDS-cloudExtensionAttribute12,msDS-cloudExtensionAttribute12,3c01c43d-e10b-4fca-92b2-4cf615d5b09a
msDS-cloudExtensionAttribute13,msDS-cloudExtensionAttribute13,28be464b-ab90-4b79-a6b0-df437431d036
msDS-cloudExtensionAttribute14,msDS-cloudExtensionAttribute14,cebcb6ba-6e80-4927-8560-98feca086a9f
msDS-cloudExtensionAttribute15,msDS-cloudExtensionAttribute15,aae4d537-8af0-4daa-9cc6-62eadb84ff03
msDS-cloudExtensionAttribute16,msDS-cloudExtensionAttribute16,9581215b-5196-4053-a11e-6ffcafc62c4d
msDS-cloudExtensionAttribute17,msDS-cloudExtensionAttribute17,3d3c6dda-6be8-4229-967e-2ff5bb93b4ce
msDS-cloudExtensionAttribute18,msDS-cloudExtensionAttribute18,88e73b34-0aa6-4469-9842-6eb01b32a5b5
msDS-cloudExtensionAttribute19,msDS-cloudExtensionAttribute19,0975fe99-9607-468a-8e18-c800d3387395
msDS-cloudExtensionAttribute2,msDS-cloudExtensionAttribute2,f34ee0ac-c0c1-4ba9-82c9-1a90752f16a5
msDS-cloudExtensionAttribute20,msDS-cloudExtensionAttribute20,f5446328-8b6e-498d-95a8-211748d5acdc
msDS-cloudExtensionAttribute3,msDS-cloudExtensionAttribute3,82f6c81a-fada-4a0d-b0f7-706d46838eb5
msDS-cloudExtensionAttribute4,msDS-cloudExtensionAttribute4,9cbf3437-4e6e-485b-b291-22b02554273f
msDS-cloudExtensionAttribute5,msDS-cloudExtensionAttribute5,2915e85b-e347-4852-aabb-22e5a651c864
msDS-cloudExtensionAttribute6,msDS-cloudExtensionAttribute6,60452679-28e1-4bec-ace3-712833361456
msDS-cloudExtensionAttribute7,msDS-cloudExtensionAttribute7,4a7c1319-e34e-40c2-9d00-60ff7890f207
msDS-cloudExtensionAttribute8,msDS-cloudExtensionAttribute8,3cd1c514-8449-44ca-81c0-021781800d2a
msDS-cloudExtensionAttribute9,msDS-cloudExtensionAttribute9,0a63e12c-3040-4441-ae26-cd95af0d247e
msDS-CloudExtensions,msDS-CloudExtensions,641e87a4-8326-4771-ba2d-c706df35e35a
msDS-CloudIsEnabled,msDS-CloudIsEnabled,89848328-7c4e-4f6f-a013-28ce3ad282dc
msDS-CloudIsManaged,msDS-CloudIsManaged,5315ba8e-958f-4b52-bd38-1349a304dd63
msDS-CloudIssuerPublicCertificates,msDS-CloudIssuerPublicCertificates,a1e8b54f-4bd6-4fd2-98e2-bcee92a55497
msDS-ComputerAllowedToAuthenticateTo,msDS-ComputerAllowedToAuthenticateTo,105babe9-077e-4793-b974-ef0410b62573
msDS-ComputerAuthNPolicy,msDS-ComputerAuthNPolicy,afb863c9-bea3-440f-a9f3-6153cc668929
msDS-ComputerAuthNPolicyBL,msDS-ComputerAuthNPolicyBL,2bef6232-30a1-457e-8604-7af6dbf131b8
msDS-ComputerSID,msDS-ComputerSID,dffbd720-0872-402e-9940-fcd78db049ba
msDS-ComputerTGTLifetime,msDS-ComputerTGTLifetime,2e937524-dfb9-4cac-a436-a5b7da64fd66
mS-DS-ConsistencyChildCount,mS-DS-ConsistencyChildCount,178b7bc2-b63a-11d2-90e1-00c04fd91ab1
mS-DS-ConsistencyGuid,mS-DS-ConsistencyGuid,23773dc2-b63a-11d2-90e1-00c04fd91ab1
mS-DS-CreatorSID,mS-DS-CreatorSID,c5e60132-1480-11d3-91c1-0000f87a57d4
msDS-CustomKeyInformation,msDS-CustomKeyInformation,b6e5e988-e5e4-4c86-a2ae-0dacb970a0e1
msDS-DateTime,msDS-DateTime,234fcbd8-fb52-4908-a328-fd9f6e58e403
msDS-DefaultQuota,msDS-DefaultQuota,6818f726-674b-441b-8a3a-f40596374cea
msDS-DelegatedManagedServiceAccount,msDS-DelegatedManagedServiceAccount,0feb936f-47b3-49f2-9386-1dedc2c23765
msDS-DelegatedMSAState,msDS-DelegatedMSAState,2f5c138a-bd38-4016-88b4-0ec87cbb4919
msDS-DeletedObjectLifetime,msDS-DeletedObjectLifetime,a9b38cb6-189a-4def-8a70-0fcfa158148e
msDS-Device,msDS-Device,5df2b673-6d41-4774-b3e8-d52e8ee9ff99
msDS-DeviceContainer,msDS-DeviceContainer,7c9e8c58-901b-4ea8-b6ec-4eb9e9fc0e11
msDS-DeviceDN,msDS-DeviceDN,642c1129-3899-4721-8e21-4839e3988ce5
msDS-DeviceID,msDS-DeviceID,c30181c7-6342-41fb-b279-f7c566cbe0a7
msDS-DeviceLocation,msDS-DeviceLocation,e3fb56c8-5de8-45f5-b1b1-d2b6cd31e762
msDS-DeviceMDMStatus,msDS-DeviceMDMStatus,f60a8f96-57c4-422c-a3ad-9e2fa09ce6f7
msDS-DeviceObjectVersion,msDS-DeviceObjectVersion,ef65695a-f179-4e6a-93de-b01e06681cfb
msDS-DeviceOSType,msDS-DeviceOSType,100e454d-f3bb-4dcb-845f-8d5edc471c59
msDS-DeviceOSVersion,msDS-DeviceOSVersion,70fb8c63-5fab-4504-ab9d-14b329a8a7f8
msDS-DevicePhysicalIDs,msDS-DevicePhysicalIDs,90615414-a2a0-4447-a993-53409599b74e
msDS-DeviceRegistrationService,msDS-DeviceRegistrationService,96bc3a1a-e3d2-49d3-af11-7b0df79d67f5
msDS-DeviceRegistrationServiceContainer,msDS-DeviceRegistrationServiceContainer,310b55ce-3dcd-4392-a96d-c9e35397c24f
msDS-DeviceTrustType,msDS-DeviceTrustType,c4a46807-6adc-4bbb-97de-6bed181a1bfe
msDS-DnsRootAlias,msDS-DnsRootAlias,2143acca-eead-4d29-b591-85fa49ce9173
msDS-DrsFarmID,msDS-DrsFarmID,6055f766-202e-49cd-a8be-e52bb159edfb
msDS-EgressClaimsTransformationPolicy,msDS-EgressClaimsTransformationPolicy,c137427e-9a73-b040-9190-1b095bb43288
msDS-EnabledFeature,msDS-EnabledFeature,5706aeaf-b940-4fb2-bcfc-5268683ad9fe
msDS-EnabledFeatureBL,msDS-EnabledFeatureBL,ce5b01bc-17c6-44b8-9dc1-a9668b00901b
msDS-Entry-Time-To-Die,msDS-Entry-Time-To-Die,e1e9bad7-c6dd-4101-a843-794cec85b038
msDS-ExecuteScriptPassword,msDS-ExecuteScriptPassword,9d054a5a-d187-46c1-9d85-42dfc44a56dd
msDS-ExpirePasswordsOnSmartCardOnlyAccounts,msDS-ExpirePasswordsOnSmartCardOnlyAccounts,3417ab48-df24-4fb1-80b0-0fcb367e25e3
msDS-ExternalDirectoryObjectId,msDS-ExternalDirectoryObjectId,bd29bf90-66ad-40e1-887b-10df070419a6
msDS-ExternalKey,msDS-ExternalKey,b92fd528-38ac-40d4-818d-0433380837c1
msDS-ExternalStore,msDS-ExternalStore,604877cd-9cdb-47c7-b03d-3daadb044910
msDS-FailedInteractiveLogonCount,msDS-FailedInteractiveLogonCount,dc3ca86f-70ad-4960-8425-a4d6313d93dd
msDS-FailedInteractiveLogonCountAtLastSuccessfulLogon,msDS-FailedInteractiveLogonCountAtLastSuccessfulLogon,c5d234e5-644a-4403-a665-e26e0aef5e98
msDS-FilterContainers,msDS-FilterContainers,fb00dcdf-ac37-483a-9c12-ac53a6603033
msDS-GenerationId,msDS-GenerationId,1e5d393d-8cb7-4b4f-840a-973b36cc09c3
msDS-GeoCoordinatesAltitude,msDS-GeoCoordinatesAltitude,a11703b7-5641-4d9c-863e-5fb3325e74e0
msDS-GeoCoordinatesLatitude,msDS-GeoCoordinatesLatitude,dc66d44e-3d43-40f5-85c5-3c12e169927e
msDS-GeoCoordinatesLongitude,msDS-GeoCoordinatesLongitude,94c42110-bae4-4cea-8577-af813af5da25
msDS-GroupManagedServiceAccount,msDS-GroupManagedServiceAccount,7b8b558a-93a5-4af7-adca-c017e67f1057
msDS-GroupMSAMembership,msDS-GroupMSAMembership,888eedd6-ce04-df40-b462-b8a50e41ba38
msDS-HABSeniorityIndex,msDS-HABSeniorityIndex,def449f1-fd3b-4045-98cf-d9658da788b5
msDS-HasDomainNCs,msDS-HasDomainNCs,6f17e347-a842-4498-b8b3-15e007da4fed
msDS-hasFullReplicaNCs,msDS-hasFullReplicaNCs,1d3c2d18-42d0-4868-99fe-0eca1e6fa9f3
msDS-HasInstantiatedNCs,msDS-HasInstantiatedNCs,11e9a5bc-4517-4049-af9c-51554fb0fc09
msDS-hasMasterNCs,msDS-hasMasterNCs,ae2de0e2-59d7-4d47-8d47-ed4dfe4357ad
msDS-HostServiceAccount,msDS-HostServiceAccount,80641043-15a2-40e1-92a2-8ca866f70776
msDS-HostServiceAccountBL,msDS-HostServiceAccountBL,79abe4eb-88f3-48e7-89d6-f4bc7e98c331
msDS-IngressClaimsTransformationPolicy,msDS-IngressClaimsTransformationPolicy,86284c08-0c6e-1540-8b15-75147d23d20d
msDS-Integer,msDS-Integer,7bc64cea-c04e-4318-b102-3e0729371a65
msDS-IntId,msDS-IntId,bc60096a-1b47-4b30-8877-602c93f56532
msDS-IsCompliant,msDS-IsCompliant,59527d0f-b7c0-4ce2-a1dd-71cef6963292
msDS-IsDomainFor,msDS-IsDomainFor,ff155a2a-44e5-4de0-8318-13a58988de4f
msDS-IsEnabled,msDS-IsEnabled,22a95c0e-1f83-4c82-94ce-bea688cfc871
msDS-IsFullReplicaFor,msDS-IsFullReplicaFor,c8bc72e0-a6b4-48f0-94a5-fd76a88c9987
msDS-isGC,msDS-isGC,1df5cf33-0fe5-499e-90e1-e94b42718a46
msDS-IsManaged,msDS-IsManaged,60686ace-6c27-43de-a4e5-f00c2f8d3309
msDS-IsPartialReplicaFor,msDS-IsPartialReplicaFor,37c94ff6-c6d4-498f-b2f9-c6f7f8647809
msDS-IsPossibleValuesPresent,msDS-IsPossibleValuesPresent,6fabdcda-8c53-204f-b1a4-9df0c67c1eb4
msDS-IsPrimaryComputerFor,msDS-IsPrimaryComputerFor,998c06ac-3f87-444e-a5df-11b03dc8a50c
msDS-isRODC,msDS-isRODC,a8e8aa23-3e67-4af1-9d7a-2f1a1d633ac9
msDS-IssuerCertificates,msDS-IssuerCertificates,6b3d6fda-0893-43c4-89fb-1fb52a6616a9
msDS-IssuerPublicCertificates,msDS-IssuerPublicCertificates,b5f1edfe-b4d2-4076-ab0f-6148342b0bf6
msDS-IsUsedAsResourceSecurityAttribute,msDS-IsUsedAsResourceSecurityAttribute,51c9f89d-4730-468d-a2b5-1d493212d17e
msDS-IsUserCachableAtRodc,msDS-IsUserCachableAtRodc,fe01245a-341f-4556-951f-48c033a89050
msDS-JetDBPageSize,msDS-JetDBPageSize,da823a60-41f0-4c89-942b-2b70a6c003d4
msDS-JetGetRecordSize3,msDS-JetGetRecordSize3,59a1892f-719e-47a3-95a5-8633dd38ba78
msDS-KeyApproximateLastLogonTimeStamp,msDS-KeyApproximateLastLogonTimeStamp,649ac98d-9b9a-4d41-af6b-f616f2a62e4a
msDS-KeyCredential,msDS-KeyCredential,ee1f5543-7c2e-476a-8b3f-e11f4af6c498
msDS-KeyCredentialLink,msDS-KeyCredentialLink,5b47d60f-6090-40b2-9f37-2a4de88f3063
msDS-KeyCredentialLink-BL,msDS-KeyCredentialLink-BL,938ad788-225f-4eee-93b9-ad24a159e1db
msDS-KeyId,msDS-KeyId,c294f84b-2fad-4b71-be4c-9fc5701f60ba
msDS-KeyMaterial,msDS-KeyMaterial,a12e0e9f-dedb-4f31-8f21-1311b958182f
msDS-KeyPrincipal,msDS-KeyPrincipal,bd61253b-9401-4139-a693-356fc400f3ea
msDS-KeyPrincipalBL,msDS-KeyPrincipalBL,d1328fbc-8574-4150-881d-0b1088827878
msDS-KeyUsage,msDS-KeyUsage,de71b44c-29ba-4597-9eca-c3348ace1917
msDS-KeyVersionNumber,msDS-KeyVersionNumber,c523e9c0-33b5-4ac8-8923-b57b927f42f6
msDS-KrbTgtLink,msDS-KrbTgtLink,778ff5c9-6f4e-4b74-856a-d68383313910
msDS-KrbTgtLinkBl,msDS-KrbTgtLinkBl,5dd68c41-bfdf-438b-9b5d-39d9618bf260
msDS-LastFailedInteractiveLogonTime,msDS-LastFailedInteractiveLogonTime,c7e7dafa-10c3-4b8b-9acd-54f11063742e
msDS-LastKnownRDN,msDS-LastKnownRDN,8ab15858-683e-466d-877f-d640e1f9a611
msDS-LastSuccessfulInteractiveLogonTime,msDS-LastSuccessfulInteractiveLogonTime,011929e6-8b5d-4258-b64a-00b0b4949747
msDS-LocalEffectiveDeletionTime,msDS-LocalEffectiveDeletionTime,94f2800c-531f-4aeb-975d-48ac39fd8ca4
msDS-LocalEffectiveRecycleTime,msDS-LocalEffectiveRecycleTime,4ad6016b-b0d2-4c9b-93b6-5964b17b968c
msDS-LockoutDuration,msDS-LockoutDuration,421f889a-472e-4fe4-8eb9-e1d0bc6071b2
msDS-LockoutObservationWindow,msDS-LockoutObservationWindow,b05bda89-76af-468a-b892-1be55558ecc8
msDS-LockoutThreshold,msDS-LockoutThreshold,b8c8c35e-4a19-4a95-99d0-69fe4446286f
msDS-LogonTimeSyncInterval,msDS-LogonTimeSyncInterval,ad7940f8-e43a-4a42-83bc-d688e59ea605
ms-DS-MachineAccountQuota,ms-DS-MachineAccountQuota,d064fb68-1480-11d3-91c1-0000f87a57d4
msDS-ManagedAccountPrecededByLink,msDS-ManagedAccountPrecededByLink,a0945b2b-57a2-43bd-b327-4d112a4e8bd1
msDS-ManagedAccountPrecededByLinkBL,msDS-ManagedAccountPrecededByLinkBL,94774af0-5355-402c-9c9a-12470c873e4a
msDS-ManagedPassword,msDS-ManagedPassword,e362ed86-b728-0842-b27d-2dea7a9df218
msDS-ManagedPasswordId,msDS-ManagedPasswordId,0e78295a-c6d3-0a40-b491-d62251ffa0a6
msDS-ManagedPasswordInterval,msDS-ManagedPasswordInterval,f8758ef7-ac76-8843-a2ee-a26b4dcaf409
msDS-ManagedPasswordPreviousId,msDS-ManagedPasswordPreviousId,d0d62131-2d4a-d04f-99d9-1c63646229a4
msDS-ManagedServiceAccount,msDS-ManagedServiceAccount,ce206244-5827-4a86-ba1c-1c0c386c1b64
msDs-masteredBy,msDs-masteredBy,60234769-4819-4615-a1b2-49d2f119acb5
msDS-MaximumPasswordAge,msDS-MaximumPasswordAge,fdd337f5-4999-4fce-b252-8ff9c9b43875
msDS-MaximumRegistrationInactivityPeriod,msDS-MaximumRegistrationInactivityPeriod,0a5caa39-05e6-49ca-b808-025b936610e7
msDs-MaxValues,msDs-MaxValues,d1e169a4-ebe9-49bf-8fcb-8aef3874592d
msds-memberOfTransitive,msds-memberOfTransitive,862166b6-c941-4727-9565-48bfff2941de
msDS-MembersForAzRole,msDS-MembersForAzRole,cbf7e6cd-85a4-4314-8939-8bfe80597835
msDS-MembersForAzRoleBL,msDS-MembersForAzRoleBL,ececcd20-a7e0-4688-9ccf-02ece5e287f5
msDS-MembersOfResourcePropertyList,msDS-MembersOfResourcePropertyList,4d371c11-4cad-4c41-8ad2-b180ab2bd13c
msDS-MembersOfResourcePropertyListBL,msDS-MembersOfResourcePropertyListBL,7469b704-edb0-4568-a5a5-59f4862c75a7
msds-memberTransitive,msds-memberTransitive,e215395b-9104-44d9-b894-399ec9e21dfc
msDS-MinimumPasswordAge,msDS-MinimumPasswordAge,2a74f878-4d9c-49f9-97b3-6767d1cbd9a3
msDS-MinimumPasswordLength,msDS-MinimumPasswordLength,b21b3439-4c3a-441c-bb5f-08f20e9b315e
msDS-NCReplCursors,msDS-NCReplCursors,8a167ce4-f9e8-47eb-8d78-f7fe80abb2cc
msDS-NC-Replica-Locations,msDS-NC-Replica-Locations,97de9615-b537-46bc-ac0f-10720f3909f3
msDS-NCReplInboundNeighbors,msDS-NCReplInboundNeighbors,9edba85a-3e9e-431b-9b1a-a5b6e9eda796
msDS-NCReplOutboundNeighbors,msDS-NCReplOutboundNeighbors,855f2ef5-a1c5-4cc4-ba6d-32522848b61f
msDS-NC-RO-Replica-Locations,msDS-NC-RO-Replica-Locations,3df793df-9858-4417-a701-735a1ecebf74
msDS-NC-RO-Replica-Locations-BL,msDS-NC-RO-Replica-Locations-BL,f547511c-5b2a-44cc-8358-992a88258164
msDS-NcType,msDS-NcType,5a2eacd7-cc2b-48cf-9d9a-b6f1a0024de9
msDS-NeverRevealGroup,msDS-NeverRevealGroup,15585999-fd49-4d66-b25d-eeb96aba8174
msDS-NonMembers,msDS-NonMembers,cafcb1de-f23c-46b5-adf7-1e64957bd5db
msDS-NonMembersBL,msDS-NonMembersBL,2a8c68fc-3a7a-4e87-8720-fe77c51cbe74
msDS-Non-Security-Group-Extra-Classes,msDS-Non-Security-Group-Extra-Classes,2de144fc-1f52-486f-bdf4-16fcc3084e54
msDS-ObjectReference,msDS-ObjectReference,638ec2e8-22e7-409c-85d2-11b21bee72de
msDS-ObjectReferenceBL,msDS-ObjectReferenceBL,2b702515-c1f7-4b3b-b148-c0e4c6ceecb4
msDS-ObjectSoa,msDS-ObjectSoa,34f6bdf5-2e79-4c3b-8e14-3d93b75aab89
msDS-OIDToGroupLink,msDS-OIDToGroupLink,f9c9a57c-3941-438d-bebf-0edaf2aca187
msDS-OIDToGroupLinkBl,msDS-OIDToGroupLinkBl,1a3d0d20-5844-4199-ad25-0f5039a76ada
msDS-OperationsForAzRole,msDS-OperationsForAzRole,93f701be-fa4c-43b6-bc2f-4dbea718ffab
msDS-OperationsForAzRoleBL,msDS-OperationsForAzRoleBL,f85b6228-3734-4525-b6b7-3f3bb220902c
